Wavelength(um),SEBSControl,05um,1um,2um,4um,8um
23.479,0.01967517617,0.1312696386,0.1057251852,0.1639793592,0.1618919733,0.1372201375
23.48,0.01969774873,0.1311836204,0.1056572309,0.1639735842,0.1618919733,0.1372201375
23.481,0.01972032076,0.1310955929,0.105587212,0.1639678091,0.1618919733,0.1372201375
23.482,0.01974289228,0.1310095574,0.1055171875,0.163962034,0.1618919733,0.1372201375
23.483,0.01978803374,0.1309215122,0.1054471576,0.1639562588,0.1616989695,0.1372201375
23.484,0.0198106037,0.1308354595,0.1053771222,0.1639504836,0.1616989695,0.1372201375
23.485,0.01983317313,0.1307493983,0.1053070813,0.1639447084,0.1616989695,0.1372201375
23.486,0.01985574205,0.1306613268,0.105237035,0.163937008,0.1615059214,0.1372201375
23.487,0.01987831044,0.1305752483,0.1051669831,0.1639312326,0.1615059214,0.1372201375
23.488,0.01990087832,0.1304891613,0.1050969258,0.1639254573,0.1615059214,0.1372201375
23.489,0.01992344568,0.1304010634,0.105026863,0.1639196818,0.1615059214,0.1372201375
23.49,0.01994601251,0.1303149591,0.1049567946,0.1639139064,0.1613128288,0.1372201375
23.491,0.01996857883,0.1302268436,0.1048764154,0.1639062057,0.1613128288,0.1372201375
23.492,0.01999114463,0.1301407221,0.1047919064,0.163898505,0.1613128288,0.1372201375
23.493,0.02001370991,0.1300545921,0.1047073894,0.1638927294,0.1613128288,0.1372201375
23.494,0.02001370991,0.1299664502,0.1046228644,0.1638850285,0.1613128288,0.1370214522
23.495,0.02003627467,0.1298803029,0.1045403934,0.1638773275,0.1613128288,0.1370214522
23.496,0.0200588389,0.1297921433,0.1044558526,0.1638696265,0.1611196917,0.1370214522
23.497,0.02008140262,0.1297059788,0.1043713039,0.1638619255,0.1611196917,0.1370214522
23.498,0.02008140262,0.1296178016,0.1042888097,0.1638561496,0.1611196917,0.1370214522
23.499,0.02010396582,0.1295316197,0.1042042452,0.1638484484,0.1611196917,0.1370214522
23.5,0.0201265285,0.1294454294,0.1041196727,0.1638407471,0.1611196917,0.1370214522
23.501,0.02014909066,0.1293572258,0.1040371553,0.1638330458,0.1611196917,0.1370214522
23.502,0.02014909066,0.1292710182,0.103952567,0.1638253444,0.1611196917,0.1370214522
23.503,0.02017165231,0.1291827969,0.1038679708,0.1638195682,0.1609265101,0.1370214522
23.504,0.02019421343,0.129096572,0.1037854302,0.1638118667,0.1609265101,0.1370214522
23.505,0.02021677403,0.1290103386,0.1037008181,0.1638041651,0.1609265101,0.1368227212
23.506,0.02021677403,0.1289220909,0.1036161981,0.1637964634,0.1609265101,0.1368227212
23.507,0.02023933411,0.1288358402,0.1035336343,0.1637906871,0.1609265101,0.1368227212
23.508,0.02026189368,0.1287495809,0.1034489985,0.1637829853,0.1609265101,0.1368227212
23.509,0.02028445272,0.1286613068,0.1033643548,0.1637752834,0.1609265101,0.1368227212
23.51,0.02028445272,0.1285750303,0.1032817678,0.1637675815,0.160733284,0.1368227212
23.511,0.02030701124,0.1284867385,0.1031971082,0.1637598794,0.160733284,0.1368227212
23.512,0.02032956925,0.1284004447,0.1031124406,0.1637541029,0.160733284,0.1368227212
23.513,0.02035212673,0.1283141423,0.1030298304,0.1637464007,0.160733284,0.1368227212
23.514,0.02035212673,0.1282258241,0.1029451471,0.1637386985,0.160733284,0.1368227212
23.515,0.0203746837,0.1281395045,0.1028625215,0.1637309962,0.160733284,0.1368227212
23.516,0.02039724015,0.1280531763,0.1027778223,0.1637232939,0.1605400135,0.1368227212
23.517,0.02041979608,0.1279648316,0.1026931152,0.1637155914,0.1605400135,0.1366239444
23.518,0.02041979608,0.127876478,0.1025980684,0.1636963351,0.1605400135,0.1366239444
23.519,0.02044235148,0.1277881154,0.1025050781,0.1636770782,0.1605400135,0.1366239444
23.52,0.02044235148,0.1276977353,0.1024120781,0.163657821,0.1605400135,0.1366239444
23.521,0.02046490637,0.1276093546,0.1023170015,0.163640489,0.1605400135,0.1366239444
23.522,0.02048746074,0.127520965,0.1022239821,0.1636212309,0.1605400135,0.1366239444
23.523,0.02048746074,0.1274325664,0.102130953,0.1636019724,0.1605400135,0.1366239444
23.524,0.02051001459,0.1273421495,0.1020358467,0.1635827134,0.1605400135,0.1364251218
23.525,0.02051001459,0.1272537328,0.1019427981,0.1635634539,0.1605400135,0.1364251218
23.526,0.02053256792,0.1271653071,0.1018497399,0.1635461201,0.1603466984,0.1364251218
23.527,0.02055512073,0.1270768725,0.1017546038,0.1635268598,0.1603466984,0.1364251218
23.528,0.02055512073,0.1269864187,0.101661526,0.1635075991,0.1603466984,0.1364251218
23.529,0.02057767303,0.1268979659,0.1015684387,0.1634883379,0.1603466984,0.1364251218
23.53,0.02057767303,0.1268095042,0.1014732728,0.1634690763,0.1603466984,0.1362262535
23.531,0.0206002248,0.1267210335,0.1013801659,0.1634517404,0.1603466984,0.1362262535
23.532,0.02062277605,0.1266305429,0.1012870494,0.163432478,0.1603466984,0.1362262535
23.533,0.02062277605,0.1265420541,0.1011918536,0.1634132151,0.1603466984,0.1362262535
23.534,0.02064532679,0.1264535563,0.1010987176,0.1633939517,0.1603466984,0.1362262535
23.535,0.02064532679,0.1263650495,0.1010055719,0.1633746879,0.1603466984,0.1362262535
23.536,0.020667877,0.1262765338,0.1009124166,0.1633573502,0.1601533388,0.1362262535
23.537,0.020667877,0.1261859971,0.1008171812,0.1633380855,0.1601533388,0.1360273393
23.538,0.0206904267,0.1260974633,0.1007240063,0.1633188205,0.1601533388,0.1360273393
23.539,0.02071297587,0.1260089205,0.1006308218,0.1632995549,0.1601533388,0.1360273393
23.54,0.02071297587,0.1259203687,0.1005355566,0.1632822156,0.1601533388,0.1360273393
23.541,0.02073552453,0.125829795,0.1004423525,0.1632629492,0.1601533388,0.1360273393
23.542,0.02073552453,0.1257412251,0.1003491389,0.1632436824,0.1601533388,0.1360273393
23.543,0.02075807267,0.1256526462,0.1002559155,0.1632244152,0.1601533388,0.1360273393
23.544,0.02078062029,0.1255620448,0.1001606105,0.1631974403,0.1601533388,0.1358283794
23.545,0.02078062029,0.1254714341,0.1000632233,0.1631608301,0.1601533388,0.1358283794
23.546,0.02080316739,0.1253808139,0.09996582552,0.1631242183,0.1601533388,0.1358283794
23.547,0.02082571397,0.1252901844,0.09986841721,0.163087605,0.1599599347,0.1358283794
23.548,0.02082571397,0.1251995455,0.09977099834,0.16305099,0.1599599347,0.1358283794
23.549,0.02084826003,0.1251088972,0.09967356894,0.1630143734,0.1599599347,0.1356293736
23.55,0.02084826003,0.1250182395,0.09957612899,0.1629796825,0.1599599347,0.1356293736
23.551,0.02087080557,0.1249255575,0.0994786785,0.1629430628,0.1599599347,0.1356293736
23.552,0.0208933506,0.1248348808,0.09938121746,0.1629064415,0.1599599347,0.1356293736
23.553,0.0208933506,0.1247441947,0.09928374587,0.1628698186,0.1599599347,0.135430322
23.554,0.0209158951,0.1246534992,0.09918626373,0.1628331941,0.1599599347,0.135430322
23.555,0.02093843909,0.1245627943,0.09908877104,0.162796568,0.1599599347,0.135430322
23.556,0.02093843909,0.12447208,0.0989912678,0.1627599403,0.1599599347,0.135430322
23.557,0.02096098255,0.1243813563,0.09889375401,0.162723311,0.1599599347,0.135430322
23.558,0.0209835255,0.1242906232,0.09879622966,0.1626866801,0.1597664861,0.1352312245
23.559,0.0209835255,0.1241978641,0.09869869476,0.1626500475,0.1597664861,0.1352312245
23.56,0.02100606793,0.124107112,0.0986011493,0.1626134134,0.1597664861,0.1352312245
23.561,0.02100606793,0.1240163505,0.09850566906,0.1625767777,0.1597664861,0.1352312245
23.562,0.02102860984,0.1239255796,0.09840810271,0.1625401404,0.1597664861,0.1352312245
23.563,0.02105115123,0.1238347993,0.09831052581,0.1625035014,0.1597664861,0.1350320812
23.564,0.02105115123,0.1237440096,0.09821293834,0.1624668609,0.1597664861,0.1350320812
23.565,0.0210736921,0.1236532104,0.09811534031,0.1624302188,0.1597664861,0.1350320812
23.566,0.02109623245,0.1235624019,0.09801773172,0.162393575,0.1597664861,0.1350320812
23.567,0.02109623245,0.1234715839,0.09792011256,0.1623569297,0.1597664861,0.1350320812
23.568,0.02111877228,0.1233807566,0.09782248284,0.1623222116,0.1597664861,0.1348328921
23.569,0.02111877228,0.1232899198,0.09772484255,0.1622855631,0.1595729929,0.1348328921
23.57,0.02114131159,0.1231990736,0.0976271917,0.162248913,0.1595729929,0.1348328921
23.571,0.02116385039,0.123108218,0.0975336863,0.1621968286,0.1595729929,0.1348328921
23.572,0.02118638866,0.123017353,0.09744017121,0.1621389532,0.1595729929,0.1348328921
23.573,0.02120892642,0.1229264786,0.09734664642,0.1620810738,0.1595729929,0.134633657
23.574,0.02120892642,0.1228355947,0.09725311195,0.1620231904,0.1595729929,0.134633657
23.575,0.02123146366,0.1227447014,0.09715956779,0.161965303,0.1595729929,0.134633657
23.576,0.02125400038,0.1226558189,0.09706393484,0.1619074117,0.1595729929,0.134633657
23.577,0.02127653658,0.122564907,0.09697037108,0.1618495163,0.1595729929,0.1344343761
23.578,0.02129907226,0.1224739857,0.09687679761,0.1617916169,0.1593794551,0.1344343761
23.579,0.02132160742,0.122383055,0.09678321445,0.1617337135,0.1593794551,0.1344343761
23.58,0.02134414207,0.1222921148,0.0966896216,0.1616777364,0.1593794551,0.1344343761
23.581,0.02134414207,0.1222031864,0.09659601904,0.1616198252,0.1593794551,0.1342350493
23.582,0.02136667619,0.1221122277,0.09650240679,0.1615619099,0.1593794551,0.1342350493
23.583,0.0213892098,0.1220212594,0.09640878483,0.1615039907,0.1593794551,0.1342350493
23.584,0.02141174288,0.1219302818,0.09631515318,0.1614460674,0.1593794551,0.1342350493
23.585,0.02143427545,0.1218392947,0.09622151182,0.1613881402,0.1591858728,0.1340356766
23.586,0.0214568075,0.1217503205,0.09612786076,0.1613302089,0.1591858728,0.1340356766
23.587,0.02147933903,0.1216593147,0.09603419999,0.1612722737,0.1591858728,0.1340356766
23.588,0.02147933903,0.1215682996,0.09594052952,0.1612143344,0.1591858728,0.1340356766
23.589,0.02150187004,0.121477275,0.09584684935,0.1611563911,0.1591858728,0.133836258
23.59,0.02152440053,0.1213882641,0.09575315946,0.1610984439,0.1591858728,0.133836258
23.591,0.02154693051,0.1212972208,0.09565945987,0.1610404926,0.1591858728,0.133836258
23.592,0.02156945996,0.1212061681,0.09556575057,0.1609844692,0.1591858728,0.133836258
23.593,0.0215919889,0.121115106,0.0954699488,0.1609265101,0.1589922459,0.1336367935
23.594,0.0215919889,0.1210260584,0.09537830283,0.1608685469,0.1589922459,0.1336367935
23.595,0.02161451732,0.1209349776,0.09528248121,0.1608105798,0.1589922459,0.1336367935
23.596,0.02163704522,0.1208438874,0.09519081625,0.1607526086,0.1589922459,0.1336367935
23.597,0.0216595726,0.1207527878,0.09509497476,0.1606946335,0.1589922459,0.133437283
23.598,0.02168209946,0.1206677529,0.09501162609,0.160617327,0.1589922459,0.133437283
23.599,0.0217046258,0.1205827098,0.09492826975,0.1605380806,0.1589922459,0.133437283
23.6,0.02172715162,0.1204956334,0.09484282152,0.1604588266,0.1587985744,0.133437283
23.601,0.02174967693,0.1204105737,0.09475944962,0.1603795651,0.1587985744,0.1332377266
23.602,0.02177220172,0.1203255057,0.09467607005,0.1603002962,0.1587985744,0.1332377266
23.603,0.02181724973,0.1202404295,0.09459268279,0.1602210198,0.1587985744,0.1332377266
23.604,0.02183977296,0.1201553451,0.09450928786,0.1601417359,0.1587985744,0.1330381242
23.605,0.02186229568,0.1200682264,0.09442588524,0.1600605104,0.1586048584,0.1330381242
23.606,0.02188481787,0.1199831253,0.09434247494,0.1599812114,0.1586048584,0.1330381242
23.607,0.02190733955,0.119898016,0.09425905696,0.1599019048,0.1586048584,0.1330381242
23.608,0.0219298607,0.1198128985,0.09417354555,0.1598225908,0.1586048584,0.1328384759
23.609,0.02195238134,0.1197277728,0.09409011201,0.1597432693,0.1586048584,0.1328384759
23.61,0.02197490146,0.1196406117,0.09400667078,0.1596639402,0.1584110977,0.1328384759
23.611,0.02199742106,0.1195554692,0.09392322187,0.1595846037,0.1584110977,0.1328384759
23.612,0.02201994014,0.1194703186,0.09383976527,0.1595052598,0.1584110977,0.1326387816
23.613,0.02204245871,0.1193851597,0.09375630099,0.1594259083,0.1584110977,0.1326387816
23.614,0.02206497675,0.1192999926,0.09367282901,0.1593465493,0.1584110977,0.1326387816
23.615,0.02211001129,0.1192148172,0.09358934935,0.1592671828,0.1582172923,0.1324390413
23.616,0.02213252778,0.1191276053,0.093505862,0.1591878089,0.1582172923,0.1324390413
23.617,0.02215504375,0.1190424133,0.09342027949,0.1591084274,0.1582172923,0.1324390413
23.618,0.0221775592,0.118957213,0.09333677656,0.1590290385,0.1582172923,0.1324390413
23.619,0.02220007414,0.1188720045,0.09325326595,0.1589477054,0.1582172923,0.132239255
23.62,0.02222258855,0.1187867878,0.09316974764,0.1588683013,0.1582172923,0.132239255
23.621,0.02224510245,0.1187015628,0.09308622164,0.1587888897,0.1580234424,0.132239255
23.622,0.02226761583,0.1186163295,0.09300268795,0.1587094706,0.1580234424,0.132239255
23.623,0.02229012869,0.1185290584,0.09291914656,0.158630044,0.1580234424,0.1320394227
23.624,0.02231264103,0.1184438085,0.09283559748,0.1585506099,0.1580234424,0.1320394227
23.625,0.02233515286,0.1183707306,0.0927666637,0.1584576043,0.1578295478,0.1320394227
23.626,0.02238017495,0.1182956164,0.09269772467,0.1583645885,0.1578295478,0.1320394227
23.627,0.02240268522,0.1182204958,0.09262878041,0.1582715623,0.1578295478,0.1318395444
23.628,0.02242519497,0.1181453688,0.09255983091,0.1581785259,0.1578295478,0.1318395444
23.629,0.0224477042,0.1180722662,0.09248878655,0.1580854792,0.1576356086,0.1318395444
23.63,0.02247021292,0.1179971266,0.09241982641,0.1579904835,0.1576356086,0.1318395444
23.631,0.02249272111,0.1179219806,0.09235086103,0.157897416,0.1576356086,0.13163962
23.632,0.02253773595,0.1178488594,0.09228189041,0.1578043382,0.1574416247,0.13163962
23.633,0.02256024259,0.1177737007,0.09221291455,0.1577112502,0.1574416247,0.13163962
23.634,0.02258274871,0.1176985357,0.09214393345,0.1576181518,0.1574416247,0.13163962
23.635,0.02260525432,0.117625396,0.0920749471,0.1575250432,0.1572475961,0.1314396497
23.636,0.02262775941,0.1175502183,0.09200595552,0.1574319243,0.1572475961,0.1314396497
23.637,0.02265026397,0.1174750342,0.09193695869,0.1573387951,0.1572475961,0.1314396497
23.638,0.02269527156,0.117401876,0.09186795662,0.1572456556,0.1572475961,0.1314396497
23.639,0.02271777457,0.1173266793,0.0917989493,0.1571525058,0.1570535228,0.1312396332
23.64,0.02274027707,0.1172514761,0.09172993674,0.1570593457,0.1570535228,0.1312396332
23.641,0.02276277904,0.1171782994,0.09165882741,0.1569661753,0.1570535228,0.1312396332
23.642,0.02276277904,0.1171030836,0.09158980421,0.1568710532,0.1568594049,0.1312396332
23.643,0.02276277904,0.1170278614,0.09152077575,0.156777862,0.1568594049,0.1310395707
23.644,0.02276277904,0.1169546661,0.09145174206,0.1566846605,0.1568594049,0.1310395707
23.645,0.02276277904,0.1168794313,0.09138270312,0.1565914487,0.1566652422,0.1310395707
23.646,0.02298777033,0.1168041901,0.09131365893,0.1564982266,0.1566652422,0.1310395707
23.647,0.02298777033,0.1167309762,0.09124460949,0.1564049942,0.1566652422,0.1308394621
23.648,0.02298777033,0.1166557224,0.09117555481,0.1563117515,0.1566652422,0.1308394621
23.649,0.02298777033,0.1165804621,0.09110649488,0.1562184984,0.1564710349,0.1308394621
23.65,0.02298777033,0.1165072297,0.0910374297,0.1561252351,0.1564710349,0.1308394621
23.651,0.02298777033,0.1164339912,0.09096835928,0.1560319615,0.1564710349,0.1308394621
23.652,0.02298777033,0.1163749892,0.09091602971,0.1559289598,0.1562767828,0.1306393075
23.653,0.02298777033,0.1163180179,0.09086369712,0.1558278894,0.1562767828,0.1306393075
23.654,0.02298777033,0.1162590081,0.09080926803,0.1557248629,0.1562767828,0.1306393075
23.655,0.02321270981,0.1162020294,0.0907569293,0.1556218238,0.156082486,0.1306393075
23.656,0.02321270981,0.1161430118,0.09070249382,0.1555207166,0.156082486,0.1306393075
23.657,0.02321270981,0.1160860256,0.09065014895,0.1554176526,0.1558881444,0.1304391067
23.658,0.02321270981,0.1160290357,0.09059780105,0.155316521,0.1558881444,0.1304391067
23.659,0.02321270981,0.1159700066,0.09054335605,0.155213432,0.1558881444,0.1304391067
23.66,0.02321270981,0.1159130093,0.09049100201,0.1551122759,0.1556937581,0.1304391067
23.661,0.02321270981,0.1158539724,0.09043864496,0.1550091621,0.1556937581,0.1304391067
23.662,0.02321270981,0.1157969676,0.09038419042,0.1549060356,0.1556937581,0.1302388599
23.663,0.02321270981,0.115737923,0.09033182722,0.1548048427,0.155499327,0.1302388599
23.664,0.02321270981,0.1156809107,0.09027736629,0.1547016914,0.155499327,0.1302388599
23.665,0.0234375975,0.1156238947,0.09022499694,0.154600474,0.1553048512,0.1302388599
23.666,0.0234375975,0.1155648385,0.09017262458,0.1544972977,0.1553048512,0.1302388599
23.667,0.0234375975,0.115507815,0.09011815412,0.1543960558,0.1553048512,0.1300385669
23.668,0.0234375975,0.1154487511,0.0900657756,0.1542928545,0.1551103305,0.1300385669
23.669,0.0234375975,0.1153917202,0.09001339407,0.1541915882,0.1551103305,0.1300385669
23.67,0.0234375975,0.1153346855,0.08995891407,0.154088362,0.1551103305,0.1300385669
23.671,0.0234375975,0.1152756101,0.08990652639,0.1539870712,0.1549157651,0.1300385669
23.672,0.0234375975,0.1152185679,0.08985204,0.15388382,0.1549157651,0.1298382278
23.673,0.0234375975,0.1151594847,0.08979964616,0.1537825047,0.1547211548,0.1298382278
23.674,0.0234375975,0.1151024351,0.08974724931,0.1536792285,0.1547211548,0.1298382278
23.675,0.0234375975,0.1150453818,0.08969275339,0.1535778887,0.1547211548,0.1298382278
23.676,0.02366243342,0.114986287,0.08964035038,0.1534745876,0.1545264998,0.1298382278
23.677,0.02366243342,0.1149292262,0.08958794436,0.1533732233,0.1545264998,0.1296378426
23.678,0.02366243342,0.1148721618,0.08953553532,0.1532698972,0.1545264998,0.1296378426
23.679,0.02366243342,0.1148354755,0.08949779894,0.1531665585,0.1543317999,0.1296378426
23.68,0.02366243342,0.1147987878,0.089460061,0.1530651573,0.1543317999,0.1296378426
23.681,0.02366243342,0.1147620985,0.08942022481,0.1529617936,0.1541370552,0.1296378426
23.682,0.02366243342,0.1147254077,0.08938248366,0.1528584173,0.1541370552,0.1296378426
23.683,0.02366243342,0.1146866769,0.08934474094,0.1527550284,0.1541370552,0.1296378426
23.684,0.02366243342,0.1146499829,0.08930699665,0.1526516268,0.1539422656,0.1294374113
23.685,0.02366243342,0.1146132875,0.0892692508,0.1525482126,0.1539422656,0.1294374113
23.686,0.02366243342,0.1145765905,0.08923150339,0.1524467374,0.1537474312,0.1294374113
23.687,0.02366243342,0.114539892,0.0891916572,0.1523432982,0.1537474312,0.1294374113
23.688,0.02366243342,0.114503192,0.08915390657,0.1522398464,0.1537474312,0.1294374113
23.689,0.02366243342,0.1144664905,0.08911615438,0.152136382,0.1535525519,0.1294374113
23.69,0.02366243342,0.1144277483,0.08907840062,0.1520348575,0.1535525519,0.1294374113
23.691,0.02366243342,0.1143910437,0.0890406453,0.151931368,0.1533576277,0.1294374113
23.692,0.02366243342,0.1143543375,0.08900288841,0.1518278659,0.1533576277,0.1292369337
23.693,0.02366243342,0.1143176298,0.08896512996,0.1517243512,0.1531626587,0.1292369337
23.694,0.02366243342,0.1142809206,0.08892527211,0.1516208239,0.1531626587,0.1292369337
23.695,0.02388721757,0.1142442098,0.08888751044,0.1515192376,0.1531626587,0.1292369337
23.696,0.02388721757,0.1142074975,0.08884974721,0.1514156852,0.1529676447,0.1292369337
23.697,0.02388721757,0.1141707838,0.08881198241,0.1513121202,0.1529676447,0.1292369337
23.698,0.02388721757,0.1141320287,0.08877421604,0.1512085426,0.1527725859,0.1292369337
23.699,0.02388721757,0.1140953117,0.08873644811,0.1511069069,0.1527725859,0.1292369337
23.7,0.02388721757,0.1140585933,0.08869867862,0.1510033042,0.1527725859,0.12903641
23.701,0.02388721757,0.1140218733,0.08866090755,0.1508996889,0.1525774821,0.12903641
23.702,0.02388721757,0.1139851519,0.0886210364,0.1507980163,0.1525774821,0.12903641
23.703,0.02388721757,0.1139484289,0.08858326212,0.1506943759,0.1523823334,0.12903641
23.704,0.02388721757,0.1139117043,0.08854548628,0.1505907228,0.1523823334,0.12903641
23.705,0.02388721757,0.1138749783,0.08850770886,0.1504870571,0.1523823334,0.12903641
23.706,0.02388721757,0.1138606955,0.08848252305,0.1503814225,0.1521871397,0.12903641
23.707,0.02388721757,0.1138464125,0.08845733655,0.1502738181,0.1521871397,0.12903641
23.708,0.02388721757,0.1138321293,0.08843214934,0.1501681569,0.1519919011,0.12903641
23.709,0.02388721757,0.1138178459,0.08840696145,0.1500605256,0.1519919011,0.12903641
23.71,0.02388721757,0.1138035622,0.08837967377,0.1499528806,0.1519919011,0.12903641
23.711,0.02388721757,0.1137872377,0.08835448442,0.1498471795,0.1517966175,0.12903641
23.712,0.02388721757,0.1137729535,0.08832929438,0.1497395075,0.1517966175,0.12903641
23.713,0.02388721757,0.1137586691,0.08830410364,0.1496337798,0.151601289,0.1288358402
23.714,0.02388721757,0.1137443845,0.0882789122,0.1495260808,0.151601289,0.1288358402
23.715,0.02388721757,0.1137300996,0.08825372007,0.1494203266,0.1514059155,0.1288358402
23.716,0.02388721757,0.1137158145,0.08822852724,0.1493126005,0.1514059155,0.1288358402
23.717,0.02388721757,0.1137015292,0.08820333371,0.1492048608,0.1514059155,0.1288358402
23.718,0.02388721757,0.1136872436,0.08817603994,0.1490990667,0.151210497,0.1288358402
23.719,0.02366243342,0.1136729578,0.08815084497,0.1489912999,0.151210497,0.1288358402
23.72,0.02366243342,0.1136586718,0.0881256493,0.1488854793,0.1510150335,0.1288358402
23.721,0.02366243342,0.1136443855,0.08810045293,0.1487776855,0.1510150335,0.1288358402
23.722,0.02366243342,0.1136300991,0.08807525587,0.1486718382,0.1510150335,0.1288358402
23.723,0.02366243342,0.1136158124,0.08805005811,0.1485640174,0.150819525,0.1288358402
23.724,0.02366243342,0.1136015254,0.08802485965,0.1484581436,0.150819525,0.1288358402
23.725,0.02366243342,0.1135872382,0.0879996605,0.1483502956,0.1506239714,0.1288358402
23.726,0.02366243342,0.1135729508,0.08797236063,0.1482443953,0.1506239714,0.1288358402
23.727,0.02366243342,0.1135586632,0.08794716003,0.1481365202,0.1506239714,0.1288358402
23.728,0.02366243342,0.1135423342,0.08792195873,0.1480305933,0.1504283728,0.1288358402
23.729,0.02366243342,0.1135280461,0.08789675673,0.1479226912,0.1504283728,0.1288358402
23.73,0.02366243342,0.1135137577,0.08787155404,0.1478167377,0.1502327292,0.1288358402
23.731,0.02366243342,0.1134994691,0.08784635065,0.1477088085,0.1502327292,0.1288358402
23.732,0.02366243342,0.1134851803,0.08782114656,0.1476028284,0.1500370406,0.1288358402
23.733,0.02366243342,0.1134892629,0.08780434345,0.1475164644,0.1500370406,0.1288358402
23.734,0.02366243342,0.1134953867,0.08778754003,0.147434018,0.1500370406,0.1288358402
23.735,0.02366243342,0.1135035516,0.08777283679,0.1473496003,0.1498413068,0.1288358402
23.736,0.02366243342,0.1135096753,0.08775813331,0.1472671377,0.1498413068,0.1288358402
23.737,0.0234375975,0.1135157989,0.08774132903,0.1471846671,0.1498413068,0.1286352241
23.738,0.0234375975,0.1135219225,0.08772662504,0.1471002247,0.1498413068,0.1286352241
23.739,0.0234375975,0.1135280461,0.08770982019,0.147017738,0.149645528,0.1286352241
23.74,0.0234375975,0.1135341696,0.08769511569,0.1469352433,0.149645528,0.1286352241
23.741,0.0234375975,0.1135402931,0.08768041096,0.1468527406,0.149645528,0.1286352241
23.742,0.0234375975,0.1135484576,0.08766360525,0.1467682653,0.1494497041,0.1286352241
23.743,0.0234375975,0.113554581,0.08764890001,0.1466857465,0.1494497041,0.1286352241
23.744,0.0234375975,0.1135607043,0.08763419453,0.1466032197,0.1494497041,0.1286352241
23.745,0.0234375975,0.1135668276,0.08761738798,0.1465187197,0.1492538351,0.1286352241
23.746,0.02321270981,0.1135729508,0.08760268199,0.1464361768,0.1492538351,0.1286352241
23.747,0.02321270981,0.113579074,0.08758587485,0.1463536259,0.1492538351,0.1286352241
23.748,0.02321270981,0.1135872382,0.08757116836,0.1462691012,0.149057921,0.1286352241
23.749,0.02321270981,0.1135933613,0.08755646162,0.1461865341,0.149057921,0.1286352241
23.75,0.02321270981,0.1135994844,0.08753965364,0.146103959,0.149057921,0.1286352241
23.751,0.02321270981,0.1136056074,0.08752494639,0.1460213759,0.1488619618,0.1286352241
23.752,0.02321270981,0.1136117304,0.08750813783,0.1459368183,0.1488619618,0.1286352241
23.753,0.02321270981,0.1136178533,0.08749343008,0.1458542191,0.1488619618,0.1286352241
23.754,0.02298777033,0.1136239762,0.08747872209,0.1457716119,0.1486659575,0.1286352241
23.755,0.02298777033,0.11363214,0.08746191267,0.1456889967,0.1486659575,0.1286352241
23.756,0.02298777033,0.1136382628,0.08744720418,0.1456044062,0.1486659575,0.1284345619
23.757,0.02298777033,0.1136443855,0.08743039418,0.1455217748,0.148469908,0.1284345619
23.758,0.02298777033,0.1136505083,0.08741568518,0.1454391354,0.148469908,0.1284345619
23.759,0.02298777033,0.1136566309,0.08740097594,0.1453564881,0.148469908,0.1284345619
23.76,0.02298777033,0.1136749987,0.08739046919,0.145279737,0.1482738134,0.1284345619
23.761,0.02276277904,0.1136954068,0.08738206371,0.1452069154,0.1482738134,0.1284345619
23.762,0.02276277904,0.1137178552,0.08737575955,0.1451340876,0.1482738134,0.1284345619
23.763,0.02276277904,0.1137403031,0.08736735393,0.1450612537,0.1482738134,0.1284345619
23.764,0.02271777457,0.1137607097,0.08735894823,0.1449884135,0.1480776736,0.1284345619
23.765,0.02267276802,0.1137831565,0.08735264391,0.1449155672,0.1480776736,0.1284345619
23.766,0.02262775941,0.1138056027,0.08734423808,0.1448427146,0.1480776736,0.1284345619
23.767,0.02258274871,0.1138260079,0.08733583217,0.1447698558,0.1480776736,0.1284345619
23.768,0.02253773595,0.113848453,0.08732952769,0.1446989602,0.1478814886,0.1284345619
23.769,0.02249272111,0.1138708975,0.08732112164,0.1446260892,0.1478814886,0.1284345619
23.77,0.0224477042,0.1138913012,0.08731481706,0.1445532119,0.1478814886,0.1284345619
23.771,0.02240268522,0.1139137446,0.08730641088,0.1444803285,0.1478814886,0.1284345619
23.772,0.02235766416,0.1139361875,0.08729800462,0.1444074388,0.1476852585,0.1284345619
23.773,0.02231264103,0.1139565897,0.08729169988,0.144334543,0.1476852585,0.1284345619
23.774,0.02226761583,0.1139790315,0.08728329348,0.1442616409,0.1476852585,0.1284345619
23.775,0.02222258855,0.1140014727,0.08727488701,0.1441887326,0.1476852585,0.1284345619
23.776,0.0221775592,0.1140218733,0.08726858211,0.1441158181,0.1474889832,0.1284345619
23.777,0.02213252778,0.1140443135,0.0872601755,0.1440428974,0.1474889832,0.1284345619
23.778,0.02208749428,0.1140667531,0.0872538705,0.1439699705,0.1474889832,0.1284345619
23.779,0.02204245871,0.1140871522,0.08724546376,0.1438970373,0.1474889832,0.1284345619
23.78,0.02199742106,0.1141095907,0.08723705694,0.1438260694,0.1472926627,0.1284345619
23.781,0.02195238134,0.1141320287,0.08723075178,0.143753124,0.1472926627,0.1284345619
23.782,0.02190733955,0.1141524263,0.08722234482,0.1436801724,0.1472926627,0.1284345619
23.783,0.02186229568,0.1141748631,0.08721393779,0.1436072145,0.1472926627,0.1284345619
23.784,0.02181724973,0.1141952598,0.08720763246,0.1435342505,0.1470962969,0.1284345619
